city_id,restaurant_id,food_id,food_name,price,is_dinner,food_type,cuisine,Beijing,Tianjin,Hebei,Shanxi,Nei Mongol,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guangxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi2,Gansu,Qinghai,Ningxia,Xinjiang,not-spicy,slightly-spicy,medium-spicy,extra-spicy,child,teenager,adult,middle-ager,elderly,breakfast,lunch,dinner,afternoon-tea,night-snack,male,female,spring,summer,autumn,winter,food_score,image_name
6,15,1,带皮狗肉,75,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,1,6-15-1.jpg
6,15,2,狗酱,12,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,1,6-15-2.jpg
6,15,3,冷面汤干豆腐丝,12,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,1,4,5,1,5,4,3,3,4,3,3,2,6-15-3.jpg
6,15,4,铁锅海杂鱼,58,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,2,6-15-4.jpg
6,15,5,狗肉汤炖豆腐,36,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,3,6-15-5.jpg
6,15,6,干炸小河虾,20,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,1,4,5,1,5,4,3,3,4,3,3,3,6-15-6.jpg
6,15,7,拌明太鱼丝,10,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,1,4,5,1,5,4,3,3,4,3,3,4,6-15-7.jpg
6,15,8,土豆片烧海带,16,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,4,6-15-8.jpg
6,15,9,石锅拌饭,18,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,3,2,2,2,3,1,4,5,1,5,4,3,3,4,3,3,5,6-15-9.jpg
6,15,10,煎鲅鱼,9,1,2,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,1,4,5,1,5,4,3,3,4,3,3,5,6-15-10.jpg
6,16,1,菌菇坚果拌饭,40,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,2,1,3,3,3,3,3,3,1,6-16-1.jpg
6,16,2,花生豆腐,12,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,2,1,3,3,3,3,3,3,1,6-16-2.jpg
6,16,3,山药腰果乳,18,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,2,1,3,3,3,3,3,3,2,6-16-3.jpg
6,16,4,时蔬拌饭,28,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,4,4,4,1,5,5,2,1,3,3,3,3,3,3,2,6-16-4.jpg
6,16,5,坚果拌饭,28,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,3,2,2,2,3,1,5,5,2,1,3,3,3,3,3,3,3,6-16-5.jpg
6,16,6,咖喱拌饭,40,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,2,1,3,3,3,3,3,3,3,6-16-6.jpg
6,16,7,时蔬陶锅拌饭,28,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,4,4,4,1,5,5,2,1,3,3,3,3,3,3,4,6-16-7.jpg
6,16,8,生吃小菜,5,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,2,1,3,3,3,3,3,3,4,6-16-8.jpg
6,16,9,井町咖喱锅烧乌冬面,24,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,3,2,2,2,3,1,5,5,2,1,3,3,3,3,3,3,5,6-16-9.jpg
6,16,10,荞麦面,25,1,3,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,0,0,0,4,4,4,4,4,1,5,5,2,1,3,3,3,3,3,3,5,6-16-10.jpg
6,17,1,卤煮火烧,28,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,1,6-17-1.jpg
6,17,2,老北京炸酱面,30,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,1,6-17-2.jpg
6,17,3,老北京爆肚粉丝,25,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,2,6-17-3.jpg
6,17,4,老北京炒肝,25,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,2,6-17-4.jpg
6,17,5,老北京水爆肚,55,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,3,3,3,3,4,2,5,5,1,2,3,3,3,3,3,3,3,6-17-5.jpg
6,17,6,老北京回头肉饼,10,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,3,6-17-6.jpg
6,17,7,肉夹馍,15,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,4,6-17-7.jpg
6,17,8,新疆炒米粉,25,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,4,6-17-8.jpg
6,17,9,橄榄菜炒饭,18,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,5,6-17-9.jpg
6,17,10,茄子肉丝炒饭,19,1,1,3,5,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,3,2,2,2,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,5,6-17-10.jpg
6,18,1,荠菜小馄饨,10,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,1,6-18-1.jpg
6,18,2,老上海葱油拌面,18,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,1,6-18-2.jpg
6,18,3,荠菜鲜肉小馄饨碗,16,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,2,6-18-3.jpg
6,18,4,虾仁鲜肉馄炖,22,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,2,6-18-4.jpg
6,18,5,鲜肉小馄炖,12,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,3,6-18-5.jpg
6,18,6,鲜肉干贝大馄饨,26,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,3,6-18-6.jpg
6,18,7,全家福大馄饨,26,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,4,6-18-7.jpg
6,18,8,白灼生菜,10,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,4,6-18-8.jpg
6,18,9,红油腐竹,10,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,5,6-18-9.jpg
6,18,10,玉米鲜肉大馄饨,22,1,1,4,5,5,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,5,6-18-10.jpg
6,19,1,脆脆肠,5,2,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,1,6-19-1.jpg
6,19,2,特色冷面,10,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,1,6-19-2.jpg
6,19,3,茶蛋,2,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,2,6-19-3.jpg
6,19,4,牛肉串,1.8,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,2,6-19-4.jpg
6,19,5,肉皮,1.8,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,3,6-19-5.jpg
6,19,6,实蛋,2.5,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,3,6-19-6.jpg
6,19,7,菜卷,2.5,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,4,6-19-7.jpg
6,19,8,冷面汤馄炖,10,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,4,6-19-8.jpg
6,19,9,馄饨,10,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,5,6-19-9.jpg
6,19,10,辣白菜炒饭,10,1,1,0,4,4,4,3,4,5,5,5,2,2,2,2,2,3,3,3,3,3,2,2,2,4,3,3,3,2,3,3,2,3,3,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,5,6-19-10.jpg
6,20,1,干豆腐丝,10,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,5,5,1,2,3,3,3,3,4,4,1,6-20-1.jpg
6,20,2,麻辣牛肉,38,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,2,4,3,2,2,5,5,1,2,3,3,3,3,4,4,1,6-20-2.jpg
6,20,3,火爆大头菜,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,2,5,5,1,2,3,3,3,3,3,3,2,6-20-3.jpg
6,20,4,宫保肉丁,28,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,2,6-20-4.jpg
6,20,5,宫保鸡丁,30,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,3,6-20-5.jpg
6,20,6,回锅肉,28,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,5,4,2,2,5,5,1,2,3,3,3,3,4,4,3,6-20-6.jpg
6,20,7,水煮肉片,26,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,4,1,1,1,5,5,4,4,2,2,1,1,1,1,1,1,1,1,4,5,5,5,4,2,5,5,1,2,3,3,3,3,4,4,4,6-20-7.jpg
6,20,8,砂锅豆腐,24,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,4,4,4,2,5,5,1,2,3,3,3,3,3,3,4,6-20-8.jpg
6,20,9,油泼干豆腐,24,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,1,1,3,2,1,2,5,5,1,2,3,3,3,3,4,4,5,6-20-9.jpg
6,20,10,火爆腰花,36,1,1,1,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,4,4,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,2,4,3,2,2,5,5,1,2,3,4,3,3,4,4,5,6-20-10.jpg
7,1,1,冰醉豆花,8,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,2,3,3,5,3,3,4,3,3,3,3,1,7-1-1.jpg
7,1,2,甜水面,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,4,3,2,2,3,3,5,3,3,4,3,3,4,4,1,7-1-2.jpg
7,1,3,馓子豆花,8,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,2,7-1-3.jpg
7,1,4,钟水饺,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,2,7-1-4.jpg
7,1,5,豆花面,11,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,3,7-1-5.jpg
7,1,6,红汤抄手,14,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,3,7-1-6.jpg
7,1,7,担担面,11,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,4,7-1-7.jpg
7,1,8,牛肉豆花,10,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,4,3,3,4,4,4,7-1-8.jpg
7,1,9,红糖糍粑,10,3,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,2,3,3,5,3,3,4,3,4,3,3,5,7-1-9.jpg
7,1,10,牛肉馓子豆花,8,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,4,4,3,2,2,3,3,5,3,3,3,3,3,4,4,5,7-1-10.jpg
7,2,1,宫保茄香虾球,96,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,3,2,2,2,3,1,5,5,1,2,3,3,3,3,3,3,1,7-2-1.jpg
7,2,2,手工冰粉,10,3,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,4,3,3,1,7-2-2.jpg
7,2,3,乐山甜皮鹅,69,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,3,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,2,7-2-3.jpg
7,2,4,夫妻肺片,69,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,4,4,2,1,5,5,1,2,3,3,3,3,4,4,2,7-2-4.jpg
7,2,5,玉米粑,4,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,3,7-2-5.jpg
7,2,6,鸡豆花,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,3,7-2-6.jpg
7,2,7,毛血旺,98,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,1,1,3,2,1,1,5,5,1,2,3,3,3,3,4,4,4,7-2-7.jpg
7,2,8,宫爆茄香虾球,96,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,3,2,2,2,3,1,5,5,1,2,3,3,3,3,3,3,4,7-2-8.jpg
7,2,9,老面红糖锅盔,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,5,7-2-9.jpg
7,2,10,麻婆豆腐,38,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,4,4,2,1,5,5,1,2,3,3,3,3,4,4,5,7-2-10.jpg
7,3,1,腰花,56,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,1,2,4,3,2,1,5,5,1,2,3,3,3,3,4,4,1,7-3-1.jpg
7,3,2,烧土黄鳝,128,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,1,1,3,2,1,1,5,5,1,2,3,3,3,3,4,4,1,7-3-2.jpg
7,3,3,回锅肉,39,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,2,4,3,2,1,5,5,1,2,3,3,3,3,4,4,2,7-3-3.jpg
7,3,4,青椒绝情鸡,88,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,3,1,1,1,5,5,4,4,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,1,5,5,1,2,3,3,3,3,4,4,2,7-3-4.jpg
7,3,5,土豆片,28,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,5,4,2,1,5,5,1,2,3,3,3,3,4,4,3,7-3-5.jpg
7,3,6,盐工小煎兔,48,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,3,1,1,1,5,5,4,4,2,2,1,1,1,1,1,1,1,1,4,3,4,4,4,1,5,5,1,2,3,3,3,3,4,4,3,7-3-6.jpg
7,3,7,热拌米凉粉,18,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,1,0,2,3,4,3,2,1,5,5,1,2,3,3,3,3,4,4,4,7-3-7.jpg
7,3,8,三合泥,38,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,4,7-3-8.jpg
7,3,9,例汤,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,5,7-3-9.jpg
7,3,10,自己卤的鸭脑壳,8,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,5,7-3-10.jpg
7,4,1,蒜蓉虾仁,56,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,3,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,1,7-4-1.jpg
7,4,2,青豆肥肠,42,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,1,7-4-2.jpg
7,4,3,手工菌香包,25,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,4,4,4,1,5,5,1,2,3,3,3,3,3,3,2,7-4-3.jpg
7,4,4,黄焖猪蹄,38,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,2,7-4-4.jpg
7,4,5,鲫鱼水饺,36,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,3,7-4-5.jpg
7,4,6,酸菜乌鱼片,41,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,1,0,0,3,3,3,4,3,1,5,5,1,2,3,3,3,3,3,3,3,7-4-6.jpg
7,4,7,土豆煨牛肉（...,52,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,3,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,4,7-4-7.jpg
7,4,8,素三鲜,12,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,4,3,3,4,1,5,5,1,2,3,3,3,3,3,3,4,7-4-8.jpg
7,4,9,粗粮烧白,38,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,5,7-4-9.jpg
7,4,10,番茄牛柳,39,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,2,2,2,5,5,4,4,2,4,3,3,2,2,1,0,0,0,4,3,3,3,4,1,5,5,1,2,3,3,3,3,3,3,5,7-4-10.jpg
